utc_time,x,y,z,satellites,rms_residual_m,pdop,initial_guess_method,lat_deg,lon_deg,velocity_mps
2026-03-21 15:18:49,4436974.298858075,3085172.396310875,3376351.2482587756,"E02,E06,E11,E36",0.0,13.40991971507927,previous_point_guess,32.16901417092419,34.81214413827261,1.459844932459837
2026-03-21 15:18:51,4436973.614731941,3085165.6951004537,3376354.8868660303,"E02,E06,E10,E25",2.634178031930877e-09,5.586796751235044,previous_point_guess,32.169063010785855,34.81208994722448,3.8279796379650826
2026-03-21 15:18:53,4436970.636226081,3085160.5119834975,3376358.221234794,"E02,E06,E10,E25",3.226196034939731e-09,5.582223796460783,previous_point_guess,32.16911441162777,34.81206285764792,3.4225068878896177
2026-03-21 15:18:55,4436966.384914697,3085156.2531721354,3376364.9378655422,"E02,E06,E10,E25",2.634178031930877e-09,5.57765694802947,motion_prediction_guess,32.16919411469369,34.81205151764612,4.508997984977166
2026-03-21 15:18:57,4436960.367130256,3085152.9017989878,3376370.4295627545,"E02,E06,E10,E25,E36",0.7930740630663773,4.193693391945069,motion_prediction_guess,32.169268943523086,34.81205876843678,4.404661446203825
2026-03-21 15:18:59,4436953.557440542,3085150.4019277547,3376378.14373216,"E02,E06,E10,E25",0.0,5.568572828290747,motion_prediction_guess,32.16936152524129,34.81207822445917,5.294564188996822
2026-03-21 15:19:01,4436945.122043737,3085149.8869978325,3376386.2120777084,"E02,E06,E10,E25",2.634178031930877e-09,5.564046067985898,previous_point_guess,32.169457778413076,34.81212479876764,5.842073090204898
2026-03-21 15:19:03,4436935.763786247,3085149.5423324183,3376395.534112215,"E02,E06,E10,E25",0.0,5.55953072799939,previous_point_guess,32.169566772811265,34.81217844109529,6.606740967430956
2026-03-21 15:19:05,4436925.017443305,3085149.366936545,3376406.2140158503,"E02,E06,E10,E25",1.862645149230957e-09,5.55502456008155,motion_prediction_guess,32.16969114035193,34.812241958701684,7.575866155118677
2026-03-21 15:19:07,4436914.127566802,3085149.4956765263,3376417.200465973,"E02,E06,E10,E25",1.862645149230957e-09,5.550532015749977,previous_point_guess,32.16981758008577,34.812308992712644,7.7347926688739355
2026-03-21 15:19:09,4436903.793759263,3085149.4993604394,3376430.9831314953,"E02,E06,E10,E25,E36",5.029193579424645,4.18434933420163,previous_point_guess,32.16996351516335,34.81237157261587,8.613208762244573
2026-03-21 15:19:11,4436894.3694189945,3085150.53580282,3376444.9629394542,"E02,E06,E10,E25",2.634178031930877e-09,5.541579692882698,motion_prediction_guess,32.17010453896112,34.81243763783463,8.445818978582565
2026-03-21 15:19:13,4436886.018781822,3085151.572245201,3376460.5045807227,"E02,E06,E10,E12,E34",8.695311653255652,4.65773843615231,previous_point_guess,32.170253252038535,34.812497204336054,8.836712727438849
2026-03-21 15:19:15,4436879.589248279,3085152.6086875815,3376478.2687839256,"E02,E06,E10,E25",1.862645149230957e-09,5.53267434665381,previous_point_guess,32.17041135729302,34.81254514292625,9.460180096377528
2026-03-21 15:19:17,4436872.573890012,3085153.4836594732,3376494.3921260373,"E02,E06,E10,E25",1.862645149230957e-09,5.52824254076855,previous_point_guess,32.170559689048645,34.812595221921285,8.802598881605904
2026-03-21 15:19:19,4436866.354281593,3085154.3026950643,3376510.8663832857,"E02,E06,E10,E12,E36",1.2252017963250352,3.2106234978973447,motion_prediction_guess,32.17070771560023,34.81263999756986,8.814129282988883
2026-03-21 15:19:21,4436858.286493573,3085154.4948370154,3376524.6908372412,"E02,E06,E10,E12,E36",1.4795181280585408,3.210257025398732,motion_prediction_guess,32.170844519427675,34.812690503052536,8.003774878605602
2026-03-21 15:19:23,4436847.881928013,3085153.3034694437,3376538.5105961636,"E04,E09,E11,E36",1.862645149230957e-09,10.409691272548303,motion_prediction_guess,32.17099429172097,34.81274310967778,8.669776206276037
2026-03-21 15:19:27,4436829.520730174,3085150.3795099766,3376567.8528933376,"E02,E05,E09,E11",1.862645149230957e-09,5.3822539965508795,previous_point_guess,32.17129866741044,34.81282879515137,8.282502540873711
2026-03-21 15:19:31,4436813.615778544,3085146.799352467,3376593.7948286976,"E02,E05,E09,E11,E34",6.147016962678801,3.6774224873994554,previous_point_guess,32.17156920290046,34.81289390162245,7.184725173369269
2026-03-21 15:19:33,4436805.194681425,3085144.1523623993,3376606.6376855318,"E02,E06,E10,E25",2.634178031930877e-09,5.493165493899596,previous_point_guess,32.171707689115266,34.81292183225865,7.791989552987842
2026-03-21 15:19:35,4436797.073293372,3085141.228064397,3376618.257217643,"E02,E06,E10,E25",1.862645149230957e-09,5.488826218716873,motion_prediction_guess,32.17183641609527,34.81294553494005,7.237437205054167
2026-03-21 15:19:37,4436788.688950757,3085138.2094472405,3376627.654187819,"E02,E06,E10,E25",3.725290298461914e-09,5.48450382527067,motion_prediction_guess,32.17194947304917,34.81297000831171,6.475189169481272
2026-03-21 15:19:41,4436774.539030777,3085130.2939429553,3376643.189799677,"E02,E06,E10,E25",0.0,5.475893096570672,previous_point_guess,32.17214554072255,34.8129867538616,5.557025420502403
2026-03-21 15:19:43,4436769.924203679,3085124.8632847965,3376651.1284486623,"E02,E05,E09,E11,E36",1.5613163314006298,5.224751759097764,previous_point_guess,32.172239217849594,34.81296741405614,5.334107818942639
2026-03-21 15:19:47,4436768.95761164,3085116.7959025158,3376664.2036623936,"E02,E05,E09,E11,E25,E36",3.8848454420239578,4.38788886381224,motion_prediction_guess,32.172364948850415,34.81290303908714,3.317564764653459
2026-03-21 15:19:49,4436770.745644017,3085111.827848184,3376669.4890886177,"E02,E06,E10,E25,E36",3.3297987947022514,4.154099163603923,previous_point_guess,32.17241186327459,34.81284896972361,3.735450240478954
2026-03-21 15:19:51,4436773.626897312,3085105.6737217517,3376674.2857806017,"E02,E06,E10,E25,E36",5.210931954014221,4.152621549948143,motion_prediction_guess,32.17245398860583,34.812777958447754,4.158820345990984
2026-03-21 15:19:53,4436777.015495203,3085099.109832933,3376678.5937383473,"E02,E06,E10,E25,E36",1.0499263966655468,4.151152264329754,previous_point_guess,32.17249150645142,34.81270030925825,4.275679245189866
2026-03-21 15:19:55,4436781.066705958,3085092.54412332,3376680.68278484,"E02,E05,E09,E11,E36",8.4253261168023,5.223514270669188,motion_prediction_guess,32.1725094797092,34.81261863343817,3.9964035879832984
2026-03-21 15:19:57,4436785.117916713,3085086.255721641,3376681.5474958005,"E02,E06,E10,E25,E36",5.634310405533557,4.1482134654583716,motion_prediction_guess,32.1725173472022,34.81253937155691,3.7651038930294303
2026-03-21 15:19:59,4436789.879745888,3085079.96225182,3376681.0887663816,"E02,E05,E09,E11,E25,E34",8.965152803734828,3.082636968623691,motion_prediction_guess,32.17251232502308,34.812455764240056,3.9526324188907735
2026-03-21 15:20:01,4436797.288332664,3085074.197875411,3376679.8730864986,"E02,E06,E10,E12,E34",3.4489654838965906,4.710340384427854,previous_point_guess,32.17248964005241,34.812360742127076,4.732680820536292
2026-03-21 15:20:03,4436804.792000741,3085069.2560129124,3376677.781982399,"E02,E05,E09,E11,E34",2.1007469633798004,3.6771395889779455,previous_point_guess,32.17245764321902,34.81227230455424,4.612476447322399
2026-03-21 15:20:07,4436819.139661694,3085062.7129264073,3376669.36894438,"E02,E05,E09,E11,E25",3.8422002465129994,4.48594317018414,motion_prediction_guess,32.1723547980508,34.812128502811916,4.664514028222137
2026-03-21 15:20:09,4436826.269927046,3085059.311800778,3376663.4910055962,"E02,E05,E09,E11,E36",4.450729189500359,5.222092056697009,motion_prediction_guess,32.17229114418882,34.81205573778277,4.9233754652390775
2026-03-21 15:20:11,4436831.509388147,3085056.4938087016,3376654.9085736466,"E02,E05,E09,E11,E36",0.4046613852427729,5.221875395626298,motion_prediction_guess,32.17221270213224,34.81199949370979,5.221378413266458
2026-03-21 15:20:13,4436835.970126721,3085054.661225495,3376645.9000780066,"E02,E05,E09,E11,E36",4.531385317384861,5.2216678362008615,previous_point_guess,32.17213137654204,34.81195654110793,5.109049410911098
2026-03-21 15:20:15,4436840.739991463,3085053.2303075497,3376635.097046542,"E02,E05,E09,E11,E36",0.7844465506809534,5.221470816479177,motion_prediction_guess,32.17203403312259,34.81191521395432,5.947785820050086
2026-03-21 15:20:17,4436845.662417632,3085051.81681522,3376623.8386388365,"E02,E05,E09,E11,E36",0.5600029078627765,5.221269878729287,motion_prediction_guess,32.17193256440222,34.81187311511557,6.1842538761041235
2026-03-21 15:20:19,4436850.812678671,3085050.40332289,3376611.9029070036,"E02,E05,E09,E11,E36",3.057703414421284,5.221066942570698,motion_prediction_guess,32.171825027207575,34.8118296372933,6.538058651682556
2026-03-21 15:20:21,4436856.963813052,3085049.089217855,3376600.9111128454,"E02,E06,E10,E25",3.725290298461914e-09,5.39215187499459,motion_prediction_guess,32.17172047699014,34.81178096663677,6.33211783335817
2026-03-21 15:20:23,4436860.636904278,3085047.8031022893,3376588.8309933334,"E02,E06,E10,E25",2.634178031930877e-09,5.38807425270976,previous_point_guess,32.17161731167615,34.811747538694966,6.345765907876548
2026-03-21 15:20:25,4436865.330457441,3085046.580832155,3376576.3427834515,"E02,E06,E10,E25",4.562530187486071e-09,5.384009504499432,previous_point_guess,32.171506833186925,34.81170848995339,6.698484373819393
2026-03-21 15:20:27,4436871.5079735555,3085045.3085948196,3376564.1753036976,"E02,E06,E10,E25",1.862645149230957e-09,5.3799519834723695,motion_prediction_guess,32.171393089540295,34.811660024256156,6.852515172370315
2026-03-21 15:20:29,4436877.90611762,3085043.9051368493,3376551.9630995635,"E02,E06,E10,E25",3.226196034939731e-09,5.375909071056236,previous_point_guess,32.17127849429784,34.81160908096595,6.928994724291124
2026-03-21 15:20:31,4436884.378415251,3085042.608076623,3376538.700802113,"E02,E06,E10,E25",1.862645149230957e-09,5.371872477414996,previous_point_guess,32.17115529928195,34.811558615117896,7.407117109987081
2026-03-21 15:20:33,4436891.967065536,3085041.70224424,3376527.1695189355,"E02,E06,E10,E25",2.634178031930877e-09,5.367848004338651,previous_point_guess,32.17103984414517,34.81150479803311,6.916983395544286
2026-03-21 15:20:35,4436900.2247274285,3085041.2356342156,3376514.4812243013,"E02,E06,E10,E25",2.634178031930877e-09,5.363832953964791,motion_prediction_guess,32.17091171574572,34.81145075515864,7.572970446987957
2026-03-21 15:20:37,4436908.88244135,3085040.777121316,3376502.901153874,"E02,E06,E10,E25",2.634178031930877e-09,5.35982598878933,previous_point_guess,32.17079044741996,34.811394361518644,7.232984783744328
2026-03-21 15:20:39,4436919.963836943,3085040.5880849105,3376491.580462913,"E02,E06,E10,E25",1.862645149230957e-09,5.3558339927710366,previous_point_guess,32.17066086565104,34.811325644111456,7.921349425405958
2026-03-21 15:20:41,4436932.337570464,3085040.3990485044,3376481.598626953,"E02,E06,E10,E25",2.634178031930877e-09,5.351853010098541,motion_prediction_guess,32.170536409189545,34.81124910489959,7.94956076072242
2026-03-21 15:20:43,4436943.939715476,3085040.210012099,3376470.3634847417,"E02,E06,E10,E25",3.226196034939731e-09,5.347877402493178,motion_prediction_guess,32.17040542762657,34.81117723608821,8.075796000123425
2026-03-21 15:20:45,4436955.040082309,3085040.0209756927,3376458.9367141635,"E02,E06,E10,E25",0.0,5.343913000497021,motion_prediction_guess,32.17027496143347,34.81110840457919,7.96594257525708
2026-03-21 15:20:47,4436965.557014759,3085039.8917828184,3376447.0673990073,"E02,E06,E10,E25",0.0,5.339960010928511,previous_point_guess,32.17014325312125,34.811043625503274,7.929426227986335
2026-03-21 15:20:51,4436984.830695335,3085039.8645521034,3376422.1745927776,"E02,E05,E09,E25",2.634178031930877e-09,5.838736178190777,previous_point_guess,32.16987733153654,34.8109267337033,7.866472089771383
2026-03-21 15:20:53,4436996.773168448,3085040.3755154638,3376411.1917038034,"E02,E05,E09,E11,E36",1.4662295681332072,5.2176661180474895,previous_point_guess,32.16974501533727,34.810858899606956,8.116458554132786
2026-03-21 15:20:57,4437017.639845683,3085042.636028783,3376389.9581964966,"E02,E06,E10,E25",1.862645149230957e-09,5.320338447607758,motion_prediction_guess,32.169494476346365,34.810752281870954,7.197585126112678
2026-03-21 15:20:59,4437026.9712242605,3085044.0995323183,3376379.26678305,"E02,E06,E10,E25",0.0,5.316444612517303,previous_point_guess,32.16937206765885,34.810708543699775,7.133070696425605
2026-03-21 15:21:01,4437033.205581337,3085045.411648207,3376368.6538423668,"E02,E06,E10,E25",0.0,5.312557333928413,previous_point_guess,32.16926288168853,34.81068223238383,6.189171313801293
2026-03-21 15:21:05,4437039.205710559,3085050.51629041,3376348.645166494,"E02,E05,E09,E11,E36",2.2013760777756426,5.216487892155166,motion_prediction_guess,32.1690725021866,34.810690352125874,5.169519823324525
2026-03-21 15:21:07,4437039.923401726,3085054.5920403004,3376341.559109274,"E02,E05,E09,E11,E25",0.6668501532397639,4.546569383018498,previous_point_guess,32.16900441063655,34.81072148708905,4.103017935239163
2026-03-21 15:21:09,4437039.775699382,3085060.9237890975,3376336.1711297887,"E02,E06,E10,E12,E36",5.137807284606339,3.192690214460288,previous_point_guess,32.168946509248784,34.81077749783016,4.157618962336226
2026-03-21 15:21:11,4437039.460432268,3085067.7978611756,3376332.0831835237,"E02,E06,E10,E12,E36",0.7599373299397889,3.1924076333727873,previous_point_guess,32.16889770570427,34.81083924349606,4.001985911841559
2026-03-21 15:21:13,4437036.266489158,3085075.8423395734,3376329.015243348,"E02,E06,E10,E12,E36",0.22168133707544344,3.1921266392786127,previous_point_guess,32.16886482820681,34.810928600273286,4.591491103101358
2026-03-21 15:21:15,4437030.454007562,3085084.4704631167,3376326.7034091894,"E04,E09,E11,E25",2.634178031930877e-09,7.02888485052151,motion_prediction_guess,32.168846444996824,34.811038886111376,5.328555980764099
2026-03-21 15:21:17,4437024.499654976,3085093.4749066117,3376325.147681048,"E02,E06,E10,E12,E36",5.215659332690001,3.1915707008090934,motion_prediction_guess,32.16883336120412,34.81115330639529,5.453315675577158
2026-03-21 15:21:19,4437018.54530239,3085102.2605481143,3376324.4251110284,"E02,E06,E10,E12",1.862645149230957e-09,4.991398245674139,previous_point_guess,32.1688272369227,34.81126582204967,5.318926554275729
2026-03-21 15:21:21,4437012.538360734,3085111.3643349824,3376324.8486972004,"E02,E05,E09,E11,E25",0.3084044875592113,4.560770781315141,motion_prediction_guess,32.168829196996995,34.81138142537051,5.457602693708357
2026-03-21 15:21:23,4437005.683368009,3085122.7377826576,3376325.369354846,"E02,E06,E10,E12,E36",0.349847011374765,3.1907421842412504,previous_point_guess,32.168829019979746,34.81152191833583,6.644872490591421
2026-03-21 15:21:25,4436998.7257759655,3085133.847559795,3376325.855236579,"E02,E06,E10,E12,E34",15.841054457368815,4.78917535301345,previous_point_guess,32.1688297044982,34.81166073706796,6.558797834482443
2026-03-21 15:21:27,4436992.476988,3085143.0899318266,3376326.931588763,"E02,E06,E10,E12,E36",0.4150191620329768,3.1901999400910475,motion_prediction_guess,32.1688372205858,34.81177901046871,5.604179820382236
2026-03-21 15:21:29,4436986.626615158,3085153.288310401,3376327.200343934,"E02,E06,E10,E12,E36",0.26543914976469973,3.189930743094577,motion_prediction_guess,32.168834380863245,34.811903194156336,5.880178936003351
2026-03-21 15:21:31,4436979.8307938045,3085161.8581207483,3376327.469099105,"E02,E06,E10,E12,E36",1.2508791483159045,3.1896640489274404,motion_prediction_guess,32.168839731814444,34.812018924076476,5.470307729026598
2026-03-21 15:21:33,4436972.9365710765,3085170.4869648237,3376327.433339821,"E02,E05,E09,E12",3.226196034939731e-09,2.691302346823751,motion_prediction_guess,32.16884298424145,34.81213576348256,5.522421023119738
2026-03-21 15:21:37,4436960.809234322,3085188.5408826023,3376326.0237427996,"E02,E06,E10,E12,E36",0.4849848065986307,3.1888720713379493,previous_point_guess,32.168830544090646,34.81236631913946,5.368517580560345
2026-03-21 15:21:39,4436954.611959807,3085197.8800370824,3376324.6444204333,"E02,E06,E10,E12,E36",2.3313477787954215,3.1886108885857394,motion_prediction_guess,32.16881884583235,34.81248512317954,5.646426923535493
2026-03-21 15:21:41,4436948.414685291,3085207.500819537,3376323.919169384,"E02,E06,E10,E12,E36",2.580282109807836,3.188351843677106,motion_prediction_guess,32.16881136835694,34.812606378671994,5.733490549842575
2026-03-21 15:21:43,4436941.32256338,3085216.970440099,3376323.1939183357,"E02,E06,E10,E12,E36",2.8598492139935745,3.1880949590683514,motion_prediction_guess,32.16880783253827,34.8127317346069,5.926590416887947
2026-03-21 15:21:45,4436935.086860009,3085224.091659093,3376322.2469544453,"E02,E06,E10,E12,E34",1.2675272988505673,4.805057928637657,motion_prediction_guess,32.168805665239596,34.812831465003455,4.756377221801913
2026-03-21 15:21:47,4436928.920924108,3085231.1843233393,3376321.3347664666,"E02,E06,E10,E12,E36",0.2628434428769209,3.1875824809827726,previous_point_guess,32.16880356657367,34.81293052459611,4.72114230235501
2026-03-21 15:21:49,4436924.118327015,3085238.248432838,3376320.7886643084,"E02,E06,E10,E12,E36",3.482285625108931,3.187329544991984,previous_point_guess,32.16879896642675,34.81302108368918,4.279743257734896
2026-03-21 15:21:53,4436917.4870494995,3085249.1090318486,3376320.9942175746,"E02,E06,E10,E25",2.634178031930877e-09,5.214911050850719,motion_prediction_guess,32.16879690612432,34.813155758173295,2.9741965062190823
2026-03-21 15:21:55,4436915.122609721,3085253.484698716,3376321.4094216987,"E02,E06,E10,E25,E36",3.023682366946645,4.067347233561191,previous_point_guess,32.16879740208604,34.813208157879565,2.4954674145386657
2026-03-21 15:21:57,4436913.220825891,3085255.9556661067,3376321.9873573775,"E02,E06,E10,E25,E36",3.492455855159217,4.066063169196779,previous_point_guess,32.16880253737044,34.81324117766082,1.5855969876174987
2026-03-21 15:21:59,4436912.183965247,3085258.1789137255,3376322.5652930555,"E02,E06,E10,E25,E36",0.6035206655105565,4.064793835315991,motion_prediction_guess,32.16880494220567,34.813266805941886,1.2601507466913389
2026-03-21 15:22:01,4436911.328261285,3085259.0171690513,3376323.817752589,"E02,E06,E10,E25",1.862645149230957e-09,5.2004510633148255,previous_point_guess,32.16881557824153,34.813279281985544,0.8665385370770323
2026-03-21 15:22:03,4436910.657287387,3085259.6531776157,3376324.257249938,"E02,E06,E10,E25,E36",3.231138437949956,4.062259054212216,previous_point_guess,32.168819834722676,34.813288879428136,0.5118277994832084
2026-03-21 15:22:07,4436910.44746294,3085259.905497749,3376324.6058255956,"E02,E06,E10,E25,E36",1.083904474363449,4.059726898586502,motion_prediction_guess,32.168822631054525,34.81329234578768,0.15373822391650113
2026-03-21 15:22:09,4436910.485871155,3085260.065048277,3376324.153740618,"E02,E06,E10,E25,E36",1.2701243417676402,4.058467090382583,motion_prediction_guess,32.16881859133266,34.813293502124615,0.24047473308164433
2026-03-21 15:22:11,4436910.524279368,3085260.367051783,3376323.552696383,"E02,E06,E10,E12,E36",0.06300367280580867,3.184654520560894,previous_point_guess,32.16881302406067,34.81329589844966,0.336873670965274
2026-03-21 15:22:13,4436910.125534781,3085260.6046849103,3376322.3820323544,"E02,E06,E10,E12,E36",3.151248672795701,3.184422620945956,motion_prediction_guess,32.16880500826668,34.81330038046349,0.6296667803047709
2026-03-21 15:22:15,4436910.310264844,3085260.612346013,3376320.542149056,"E02,E06,E10,E25,E36",0.6505189110467109,4.054713685802247,motion_prediction_guess,32.16879021435465,34.81329932901352,0.9245748265480365
2026-03-21 15:22:17,4436910.682860448,3085261.085449001,3376318.8553395527,"E02,E06,E10,E25,E36",1.0158567016557671,4.053469574022131,previous_point_guess,32.16877457257342,34.81330119190753,0.8955417664500214
2026-03-21 15:22:19,4436911.291418211,3085262.0609889408,3376317.161726223,"E02,E06,E10,E25,E36",3.486790387750016,4.052223106816245,previous_point_guess,32.168756571503614,34.81330600004944,1.0235168337699907
2026-03-21 15:22:21,4436911.899975972,3085262.9599633752,3376315.0206345273,"E02,E06,E10,E25",3.725290298461914e-09,5.1649369346181295,motion_prediction_guess,32.16873536448136,34.81331014172215,1.2002886352587285
2026-03-21 15:22:23,4436913.194511219,3085263.8589378092,3376312.1033097464,"E02,E06,E10,E25",1.862645149230957e-09,5.161434764130749,previous_point_guess,32.168705528028255,34.81331013130223,1.6579173995895222
2026-03-21 15:22:25,4436914.975636927,3085264.4850688623,3376309.078291336,"E02,E06,E10,E25",1.862645149230957e-09,5.157940390300067,previous_point_guess,32.16867369928,34.813304800670224,1.7829179220912466
2026-03-21 15:22:29,4436916.997628996,3085265.277355585,3376306.3065967904,"E02,E06,E11,E36",2.634178031930877e-09,12.640171199693626,previous_point_guess,32.16864239936737,34.81329945843221,0.8802862045563249
2026-03-21 15:22:31,4436919.365384995,3085266.128924638,3376303.535915738,"E02,E06,E10,E25",4.16500117164066e-09,5.147513029120425,motion_prediction_guess,32.16860958173367,34.8132925393833,1.871370608477199
2026-03-21 15:22:33,4436921.8217178555,3085266.89750867,3376300.3453979148,"E02,E06,E10,E25,E36",4.337261743564876,4.043602984322064,previous_point_guess,32.16857343758464,34.813284361857924,2.0496156051952883
2026-03-21 15:22:35,4436923.356387188,3085267.384036165,3376299.046392957,"E02,E06,E10,E25",0.0,5.140594659954797,previous_point_guess,32.168556138536154,34.81327930781041,1.0343274194394556
2026-03-21 15:22:37,4436925.23209415,3085268.0573557895,3376297.576148661,"E02,E06,E10,E36",2.634178031930877e-09,4.4878782673798305,previous_point_guess,32.168535675998726,34.81327381547239,1.2382703880683221
2026-03-21 15:22:39,4436926.648318017,3085268.627422854,3376296.1763435756,"E02,E06,E10,E36",2.634178031930877e-09,4.486535951864567,motion_prediction_guess,32.168517845412204,34.81327020552794,1.0356303365222168
2026-03-21 15:22:43,4436928.173959999,3085269.1804048936,3376294.3765941807,"E02,E06,E10,E36",4.16500117164066e-09,4.483852899360077,previous_point_guess,32.16849657736762,34.81326578458429,0.6058295180600827
